UID_Row,Sup_type,Supplier_type,Supplier_name,Address_Street,City,County,Postcode,Lat,Long,Hierarchy,Category,MIX01,PLA01,HAR01,MET01,PAP01,TIM01,DMR01,CEIL01,HAZ01,GLA01,MUN01,CON01,BRI01,FURN01,FLO01,INS01,GARD01,TIL01,NON01,NHM01,Other
867,Reprocessor,8,Sonoco Cores and Paper Ltd,Paper/board,Stainland,West Yorkshire,HX4 9PY,53.66803,-1.89686,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
867,Reprocessor,8,Sonoco Cores and Paper Ltd,Paper/board,Stainland,West Yorkshire,HX4 9PY,53.66803,-1.89686,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
867,Reprocessor,8,Sonoco Cores and Paper Ltd,Paper/board,Stainland,West Yorkshire,HX4 9PY,53.66803,-1.89686,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
867,Reprocessor,8,Sonoco Cores and Paper Ltd,Paper/board,Stainland,West Yorkshire,HX4 9PY,53.66803,-1.89686,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
867,Reprocessor,8,Sonoco Cores and Paper Ltd,Paper/board,Stainland,West Yorkshire,HX4 9PY,53.66803,-1.89686,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
868,Reprocessor,8,Allied Glass Containers,Glass,Leeds,West Yorkshire,LS10 1NQ,53.78677,-1.52865,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
868,Reprocessor,8,Allied Glass Containers,Glass,Leeds,West Yorkshire,LS10 1NQ,53.78677,-1.52865,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
868,Reprocessor,8,Allied Glass Containers,Glass,Leeds,West Yorkshire,LS10 1NQ,53.78677,-1.52865,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
868,Reprocessor,8,Allied Glass Containers,Glass,Leeds,West Yorkshire,LS10 1NQ,53.78677,-1.52865,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
868,Reprocessor,8,Allied Glass Containers,Glass,Leeds,West Yorkshire,LS10 1NQ,53.78677,-1.52865,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
868,Reprocessor,8,Allied Glass Containers,Glass,Leeds,West Yorkshire,LS10 1NQ,53.78677,-1.52865,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
869,Reprocessor,8,Allied Glass Containers,Glass,Knottingley,East Yorkshire,WF11 8DJ,53.70876,-1.23728,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
869,Reprocessor,8,Allied Glass Containers,Glass,Knottingley,East Yorkshire,WF11 8DJ,53.70876,-1.23728,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
869,Reprocessor,8,Allied Glass Containers,Glass,Knottingley,East Yorkshire,WF11 8DJ,53.70876,-1.23728,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
869,Reprocessor,8,Allied Glass Containers,Glass,Knottingley,East Yorkshire,WF11 8DJ,53.70876,-1.23728,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
869,Reprocessor,8,Allied Glass Containers,Glass,Knottingley,East Yorkshire,WF11 8DJ,53.70876,-1.23728,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
869,Reprocessor,8,Allied Glass Containers,Glass,Knottingley,East Yorkshire,WF11 8DJ,53.70876,-1.23728,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
870,Reprocessor,8,Ardagh Glass Limited,Glass,Knottingley,East Yorkshire,WF11 0HP,53.70005,-1.25172,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
870,Reprocessor,8,Ardagh Glass Limited,Glass,Knottingley,East Yorkshire,WF11 0HP,53.70005,-1.25172,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
870,Reprocessor,8,Ardagh Glass Limited,Glass,Knottingley,East Yorkshire,WF11 0HP,53.70005,-1.25172,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
870,Reprocessor,8,Ardagh Glass Limited,Glass,Knottingley,East Yorkshire,WF11 0HP,53.70005,-1.25172,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
870,Reprocessor,8,Ardagh Glass Limited,Glass,Knottingley,East Yorkshire,WF11 0HP,53.70005,-1.25172,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
870,Reprocessor,8,Ardagh Glass Limited,Glass,Knottingley,East Yorkshire,WF11 0HP,53.70005,-1.25172,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
871,Reprocessor,8,Ardagh Glass Limited,Glass,Doncaster,South Yorkshire,DN2 4RH,53.55256,-1.08798,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
871,Reprocessor,8,Ardagh Glass Limited,Glass,Doncaster,South Yorkshire,DN2 4RH,53.55256,-1.08798,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
871,Reprocessor,8,Ardagh Glass Limited,Glass,Doncaster,South Yorkshire,DN2 4RH,53.55256,-1.08798,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
871,Reprocessor,8,Ardagh Glass Limited,Glass,Doncaster,South Yorkshire,DN2 4RH,53.55256,-1.08798,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
871,Reprocessor,8,Ardagh Glass Limited,Glass,Doncaster,South Yorkshire,DN2 4RH,53.55256,-1.08798,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
871,Reprocessor,8,Ardagh Glass Limited,Glass,Doncaster,South Yorkshire,DN2 4RH,53.55256,-1.08798,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
872,Reprocessor,8,Ardagh Glass Limited,Glass,Barnsley,South Yorkshire,S71 5RP,53.57039,-1.43869,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
872,Reprocessor,8,Ardagh Glass Limited,Glass,Barnsley,South Yorkshire,S71 5RP,53.57039,-1.43869,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
872,Reprocessor,8,Ardagh Glass Limited,Glass,Barnsley,South Yorkshire,S71 5RP,53.57039,-1.43869,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
872,Reprocessor,8,Ardagh Glass Limited,Glass,Barnsley,South Yorkshire,S71 5RP,53.57039,-1.43869,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
872,Reprocessor,8,Ardagh Glass Limited,Glass,Barnsley,South Yorkshire,S71 5RP,53.57039,-1.43869,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
872,Reprocessor,8,Ardagh Glass Limited,Glass,Barnsley,South Yorkshire,S71 5RP,53.57039,-1.43869,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
873,Reprocessor,8,Beatson Clark Limited,Glass,Rotherham,South Yorkshire,S60 1TZ,53.43594,-1.36039,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
873,Reprocessor,8,Beatson Clark Limited,Glass,Rotherham,South Yorkshire,S60 1TZ,53.43594,-1.36039,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
873,Reprocessor,8,Beatson Clark Limited,Glass,Rotherham,South Yorkshire,S60 1TZ,53.43594,-1.36039,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
873,Reprocessor,8,Beatson Clark Limited,Glass,Rotherham,South Yorkshire,S60 1TZ,53.43594,-1.36039,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
873,Reprocessor,8,Beatson Clark Limited,Glass,Rotherham,South Yorkshire,S60 1TZ,53.43594,-1.36039,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
873,Reprocessor,8,Beatson Clark Limited,Glass,Rotherham,South Yorkshire,S60 1TZ,53.43594,-1.36039,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
874,Reprocessor,8,Brinklow Quarry,Glass,Rugby,Warwickshire,CV23 0NJ,52.41137,-1.38227,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
874,Reprocessor,8,Brinklow Quarry,Glass,Rugby,Warwickshire,CV23 0NJ,52.41137,-1.38227,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
874,Reprocessor,8,Brinklow Quarry,Glass,Rugby,Warwickshire,CV23 0NJ,52.41137,-1.38227,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
874,Reprocessor,8,Brinklow Quarry,Glass,Rugby,Warwickshire,CV23 0NJ,52.41137,-1.38227,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
874,Reprocessor,8,Brinklow Quarry,Glass,Rugby,Warwickshire,CV23 0NJ,52.41137,-1.38227,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
874,Reprocessor,8,Brinklow Quarry,Glass,Rugby,Warwickshire,CV23 0NJ,52.41137,-1.38227,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
875,Reprocessor,8,Day Group Ltd,Glass,Charlton,London,SE7 7SH,51.49121,0.02421,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
875,Reprocessor,8,Day Group Ltd,Glass,Charlton,London,SE7 7SH,51.49121,0.02421,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
875,Reprocessor,8,Day Group Ltd,Glass,Charlton,London,SE7 7SH,51.49121,0.02421,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
875,Reprocessor,8,Day Group Ltd,Glass,Charlton,London,SE7 7SH,51.49121,0.02421,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
875,Reprocessor,8,Day Group Ltd,Glass,Charlton,London,SE7 7SH,51.49121,0.02421,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
875,Reprocessor,8,Day Group Ltd,Glass,Charlton,London,SE7 7SH,51.49121,0.02421,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
876,Reprocessor,8,Encirc Limited,Glass,ELTON,Cheshire,CH2 4LF,53.28015,-2.81476,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
876,Reprocessor,8,Encirc Limited,Glass,ELTON,Cheshire,CH2 4LF,53.28015,-2.81476,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
876,Reprocessor,8,Encirc Limited,Glass,ELTON,Cheshire,CH2 4LF,53.28015,-2.81476,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
876,Reprocessor,8,Encirc Limited,Glass,ELTON,Cheshire,CH2 4LF,53.28015,-2.81476,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
876,Reprocessor,8,Encirc Limited,Glass,ELTON,Cheshire,CH2 4LF,53.28015,-2.81476,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
876,Reprocessor,8,Encirc Limited,Glass,ELTON,Cheshire,CH2 4LF,53.28015,-2.81476,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
877,Reprocessor,8,Glass Recycling (UK) Ltd,Glass,Barnsley,South Yorkshire,S71 3HX,53.58233,-1.45546,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
877,Reprocessor,8,Glass Recycling (UK) Ltd,Glass,Barnsley,South Yorkshire,S71 3HX,53.58233,-1.45546,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
877,Reprocessor,8,Glass Recycling (UK) Ltd,Glass,Barnsley,South Yorkshire,S71 3HX,53.58233,-1.45546,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
877,Reprocessor,8,Glass Recycling (UK) Ltd,Glass,Barnsley,South Yorkshire,S71 3HX,53.58233,-1.45546,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
877,Reprocessor,8,Glass Recycling (UK) Ltd,Glass,Barnsley,South Yorkshire,S71 3HX,53.58233,-1.45546,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
877,Reprocessor,8,Glass Recycling (UK) Ltd,Glass,Barnsley,South Yorkshire,S71 3HX,53.58233,-1.45546,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
878,Reprocessor,8,Glass Recycling (UK) Ltd,Glass,Barnsley,South Yorkshire,S71 3HX,53.58233,-1.45546,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
878,Reprocessor,8,Glass Recycling (UK) Ltd,Glass,Barnsley,South Yorkshire,S71 3HX,53.58233,-1.45546,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
878,Reprocessor,8,Glass Recycling (UK) Ltd,Glass,Barnsley,South Yorkshire,S71 3HX,53.58233,-1.45546,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
878,Reprocessor,8,Glass Recycling (UK) Ltd,Glass,Barnsley,South Yorkshire,S71 3HX,53.58233,-1.45546,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
878,Reprocessor,8,Glass Recycling (UK) Ltd,Glass,Barnsley,South Yorkshire,S71 3HX,53.58233,-1.45546,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
878,Reprocessor,8,Glass Recycling (UK) Ltd,Glass,Barnsley,South Yorkshire,S71 3HX,53.58233,-1.45546,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
879,Reprocessor,8,Green Future Recycling Ltd,Glass,Blackpool,Lancashire,FY4 5JX,53.77526,-2.97579,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
879,Reprocessor,8,Green Future Recycling Ltd,Glass,Blackpool,Lancashire,FY4 5JX,53.77526,-2.97579,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
879,Reprocessor,8,Green Future Recycling Ltd,Glass,Blackpool,Lancashire,FY4 5JX,53.77526,-2.97579,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
879,Reprocessor,8,Green Future Recycling Ltd,Glass,Blackpool,Lancashire,FY4 5JX,53.77526,-2.97579,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
879,Reprocessor,8,Green Future Recycling Ltd,Glass,Blackpool,Lancashire,FY4 5JX,53.77526,-2.97579,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
879,Reprocessor,8,Green Future Recycling Ltd,Glass,Blackpool,Lancashire,FY4 5JX,53.77526,-2.97579,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
880,Reprocessor,8,J A Jackson Contractors (Preston) Ltd,Glass,Preston,Lancashire,PR4 0AP,53.79722,-2.73325,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
880,Reprocessor,8,J A Jackson Contractors (Preston) Ltd,Glass,Preston,Lancashire,PR4 0AP,53.79722,-2.73325,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
880,Reprocessor,8,J A Jackson Contractors (Preston) Ltd,Glass,Preston,Lancashire,PR4 0AP,53.79722,-2.73325,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
880,Reprocessor,8,J A Jackson Contractors (Preston) Ltd,Glass,Preston,Lancashire,PR4 0AP,53.79722,-2.73325,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
880,Reprocessor,8,J A Jackson Contractors (Preston) Ltd,Glass,Preston,Lancashire,PR4 0AP,53.79722,-2.73325,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
880,Reprocessor,8,J A Jackson Contractors (Preston) Ltd,Glass,Preston,Lancashire,PR4 0AP,53.79722,-2.73325,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
881,Reprocessor,8,Knauf Insulation Ltd,Glass,St Helens,Merseyside,WA10 3LZ,53.4427,-2.75509,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
881,Reprocessor,8,Knauf Insulation Ltd,Glass,St Helens,Merseyside,WA10 3LZ,53.4427,-2.75509,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
881,Reprocessor,8,Knauf Insulation Ltd,Glass,St Helens,Merseyside,WA10 3LZ,53.4427,-2.75509,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
881,Reprocessor,8,Knauf Insulation Ltd,Glass,St Helens,Merseyside,WA10 3LZ,53.4427,-2.75509,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
881,Reprocessor,8,Knauf Insulation Ltd,Glass,St Helens,Merseyside,WA10 3LZ,53.4427,-2.75509,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
881,Reprocessor,8,Knauf Insulation Ltd,Glass,St Helens,Merseyside,WA10 3LZ,53.4427,-2.75509,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
882,Reprocessor,8,NRS Waste Management Services Ltd,Glass,Atherstone,West Midlands,CV9 3NU,52.58466,-1.52552,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
882,Reprocessor,8,NRS Waste Management Services Ltd,Glass,Atherstone,West Midlands,CV9 3NU,52.58466,-1.52552,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
882,Reprocessor,8,NRS Waste Management Services Ltd,Glass,Atherstone,West Midlands,CV9 3NU,52.58466,-1.52552,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
882,Reprocessor,8,NRS Waste Management Services Ltd,Glass,Atherstone,West Midlands,CV9 3NU,52.58466,-1.52552,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
882,Reprocessor,8,NRS Waste Management Services Ltd,Glass,Atherstone,West Midlands,CV9 3NU,52.58466,-1.52552,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
882,Reprocessor,8,NRS Waste Management Services Ltd,Glass,Atherstone,West Midlands,CV9 3NU,52.58466,-1.52552,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
883,Reprocessor,8,O-I Manufacturing UK Ltd,Glass,Harlow,Essex,CM20 2DY,51.79101,0.12966,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
883,Reprocessor,8,O-I Manufacturing UK Ltd,Glass,Harlow,Essex,CM20 2DY,51.79101,0.12966,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
883,Reprocessor,8,O-I Manufacturing UK Ltd,Glass,Harlow,Essex,CM20 2DY,51.79101,0.12966,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
883,Reprocessor,8,O-I Manufacturing UK Ltd,Glass,Harlow,Essex,CM20 2DY,51.79101,0.12966,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
883,Reprocessor,8,O-I Manufacturing UK Ltd,Glass,Harlow,Essex,CM20 2DY,51.79101,0.12966,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
883,Reprocessor,8,O-I Manufacturing UK Ltd,Glass,Harlow,Essex,CM20 2DY,51.79101,0.12966,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
884,Reprocessor,8,Recresco Ltd (3),Glass,Ellesmere Port,Merseyside,CH65 1AB,53.30037,-2.91503,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
884,Reprocessor,8,Recresco Ltd (3),Glass,Ellesmere Port,Merseyside,CH65 1AB,53.30037,-2.91503,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
884,Reprocessor,8,Recresco Ltd (3),Glass,Ellesmere Port,Merseyside,CH65 1AB,53.30037,-2.91503,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
884,Reprocessor,8,Recresco Ltd (3),Glass,Ellesmere Port,Merseyside,CH65 1AB,53.30037,-2.91503,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
884,Reprocessor,8,Recresco Ltd (3),Glass,Ellesmere Port,Merseyside,CH65 1AB,53.30037,-2.91503,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
884,Reprocessor,8,Recresco Ltd (3),Glass,Ellesmere Port,Merseyside,CH65 1AB,53.30037,-2.91503,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
885,Reprocessor,8,Recresco Ltd (3),Glass,Ellesmere Port,Merseyside,CH65 1AB,53.30037,-2.91503,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
885,Reprocessor,8,Recresco Ltd (3),Glass,Ellesmere Port,Merseyside,CH65 1AB,53.30037,-2.91503,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
885,Reprocessor,8,Recresco Ltd (3),Glass,Ellesmere Port,Merseyside,CH65 1AB,53.30037,-2.91503,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
885,Reprocessor,8,Recresco Ltd (3),Glass,Ellesmere Port,Merseyside,CH65 1AB,53.30037,-2.91503,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
885,Reprocessor,8,Recresco Ltd (3),Glass,Ellesmere Port,Merseyside,CH65 1AB,53.30037,-2.91503,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
885,Reprocessor,8,Recresco Ltd (3),Glass,Ellesmere Port,Merseyside,CH65 1AB,53.30037,-2.91503,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
886,Reprocessor,8,Recycled Glass Company Ltd,Glass,Highbridge,Somerset,TA9 4AG,51.21699,-2.96498,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
886,Reprocessor,8,Recycled Glass Company Ltd,Glass,Highbridge,Somerset,TA9 4AG,51.21699,-2.96498,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
886,Reprocessor,8,Recycled Glass Company Ltd,Glass,Highbridge,Somerset,TA9 4AG,51.21699,-2.96498,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
886,Reprocessor,8,Recycled Glass Company Ltd,Glass,Highbridge,Somerset,TA9 4AG,51.21699,-2.96498,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
886,Reprocessor,8,Recycled Glass Company Ltd,Glass,Highbridge,Somerset,TA9 4AG,51.21699,-2.96498,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
886,Reprocessor,8,Recycled Glass Company Ltd,Glass,Highbridge,Somerset,TA9 4AG,51.21699,-2.96498,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
887,Reprocessor,8,Stacey Processing Ltd,Glass,Matlock,Derbyshire,DE4 4HE,53.09414,-1.6097,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
887,Reprocessor,8,Stacey Processing Ltd,Glass,Matlock,Derbyshire,DE4 4HE,53.09414,-1.6097,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
887,Reprocessor,8,Stacey Processing Ltd,Glass,Matlock,Derbyshire,DE4 4HE,53.09414,-1.6097,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
887,Reprocessor,8,Stacey Processing Ltd,Glass,Matlock,Derbyshire,DE4 4HE,53.09414,-1.6097,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
887,Reprocessor,8,Stacey Processing Ltd,Glass,Matlock,Derbyshire,DE4 4HE,53.09414,-1.6097,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
887,Reprocessor,8,Stacey Processing Ltd,Glass,Matlock,Derbyshire,DE4 4HE,53.09414,-1.6097,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
888,Reprocessor,8,Stolzle Flaconnage Limited,Glass,Knottingley,East Yorkshire,WF11 8AP,53.70662,-1.24212,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
888,Reprocessor,8,Stolzle Flaconnage Limited,Glass,Knottingley,East Yorkshire,WF11 8AP,53.70662,-1.24212,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
888,Reprocessor,8,Stolzle Flaconnage Limited,Glass,Knottingley,East Yorkshire,WF11 8AP,53.70662,-1.24212,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
888,Reprocessor,8,Stolzle Flaconnage Limited,Glass,Knottingley,East Yorkshire,WF11 8AP,53.70662,-1.24212,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
888,Reprocessor,8,Stolzle Flaconnage Limited,Glass,Knottingley,East Yorkshire,WF11 8AP,53.70662,-1.24212,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
888,Reprocessor,8,Stolzle Flaconnage Limited,Glass,Knottingley,East Yorkshire,WF11 8AP,53.70662,-1.24212,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
889,Reprocessor,8,Tetron Welbeck LLP,Glass,MEDEN VALE,Nottinghamshire,NG20 9PD,53.22447,-1.11242,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
889,Reprocessor,8,Tetron Welbeck LLP,Glass,MEDEN VALE,Nottinghamshire,NG20 9PD,53.22447,-1.11242,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
889,Reprocessor,8,Tetron Welbeck LLP,Glass,MEDEN VALE,Nottinghamshire,NG20 9PD,53.22447,-1.11242,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
889,Reprocessor,8,Tetron Welbeck LLP,Glass,MEDEN VALE,Nottinghamshire,NG20 9PD,53.22447,-1.11242,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
889,Reprocessor,8,Tetron Welbeck LLP,Glass,MEDEN VALE,Nottinghamshire,NG20 9PD,53.22447,-1.11242,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
889,Reprocessor,8,Tetron Welbeck LLP,Glass,MEDEN VALE,Nottinghamshire,NG20 9PD,53.22447,-1.11242,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
890,Reprocessor,8,Thomas Bros Excavations (Luton) Ltd,Glass,Shefford,Bedfordshire,SG17 5PJ,52.02996,-0.38878,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
890,Reprocessor,8,Thomas Bros Excavations (Luton) Ltd,Glass,Shefford,Bedfordshire,SG17 5PJ,52.02996,-0.38878,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
890,Reprocessor,8,Thomas Bros Excavations (Luton) Ltd,Glass,Shefford,Bedfordshire,SG17 5PJ,52.02996,-0.38878,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
890,Reprocessor,8,Thomas Bros Excavations (Luton) Ltd,Glass,Shefford,Bedfordshire,SG17 5PJ,52.02996,-0.38878,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
890,Reprocessor,8,Thomas Bros Excavations (Luton) Ltd,Glass,Shefford,Bedfordshire,SG17 5PJ,52.02996,-0.38878,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
890,Reprocessor,8,Thomas Bros Excavations (Luton) Ltd,Glass,Shefford,Bedfordshire,SG17 5PJ,52.02996,-0.38878,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
891,Reprocessor,8,URM (UK) Ltd t/a Berrymans,Glass,Doncaster,South Yorkshire,DN2 4RH,53.55256,-1.08798,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
891,Reprocessor,8,URM (UK) Ltd t/a Berrymans,Glass,Doncaster,South Yorkshire,DN2 4RH,53.55256,-1.08798,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
891,Reprocessor,8,URM (UK) Ltd t/a Berrymans,Glass,Doncaster,South Yorkshire,DN2 4RH,53.55256,-1.08798,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
891,Reprocessor,8,URM (UK) Ltd t/a Berrymans,Glass,Doncaster,South Yorkshire,DN2 4RH,53.55256,-1.08798,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
891,Reprocessor,8,URM (UK) Ltd t/a Berrymans,Glass,Doncaster,South Yorkshire,DN2 4RH,53.55256,-1.08798,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
891,Reprocessor,8,URM (UK) Ltd t/a Berrymans,Glass,Doncaster,South Yorkshire,DN2 4RH,53.55256,-1.08798,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
892,Reprocessor,8,URM UK Ltd t/a Berryman,Glass,Tilbury,Thurrock,RM18 7EH,51.46198,0.35046,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
892,Reprocessor,8,URM UK Ltd t/a Berryman,Glass,Tilbury,Thurrock,RM18 7EH,51.46198,0.35046,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
892,Reprocessor,8,URM UK Ltd t/a Berryman,Glass,Tilbury,Thurrock,RM18 7EH,51.46198,0.35046,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
892,Reprocessor,8,URM UK Ltd t/a Berryman,Glass,Tilbury,Thurrock,RM18 7EH,51.46198,0.35046,Reprocessor,B,,,,,,,,,,,,,,,,,,,,,
